GeneID,Gene,Annotation_New,KEGG_Pathway,KEGG2,KEGG1,D11,L1,L6,L11,D1,D6,2D11,2L1
CwatDRAFT_1460,,"Peptidase, archaeal and bacterial C-terminal",,,,6.9,6.27,6.73,7.14,7.49,6.05,5.27,5.52
CwatDRAFT_1467,,Phosphopantetheine-binding,,,,5.17,4.64,4.37,4.28,4.65,4.3,4.76,4.77
CwatDRAFT_1471,,hypothetical,,,,7.94,7.77,7.8,8.34,8.42,8.69,8.08,7.83
CwatDRAFT_1477,,Protein of unknown function DUF820,,,,6.56,6.68,6.96,6.59,6.69,6.96,7.15,6.78
CwatDRAFT_1478,,Protein of unknown function DUF820,,,,6.61,6.69,6.73,6.19,6.24,6.69,6.48,6.55
CwatDRAFT_1480,,hypothetical,,,,5.43,4.75,4.86,4.9,5.03,4.78,5.14,4.48
CwatDRAFT_1485,,hypothetical,,,,9.69,9.65,9.57,9.54,10.02,10.27,10.64,10.05
CwatDRAFT_1486,,hypothetical,,,,7.16,7.55,7.19,7.27,7.25,6.96,7.5,7.43
CwatDRAFT_1489,,Protein of unknown function DUF6,,,,12.56,12.5,13.04,12.24,11.81,12.59,13.73,13.41
CwatDRAFT_1490,,hypothetical,,,,8.61,9.44,10.28,9.17,8.18,8.7,9.62,9.79
CwatDRAFT_1491,,Protein of unknown function DUF393,,,,7.54,8.59,9.29,8.06,6.7,7.47,8.72,9.21
CwatDRAFT_1492,,Na-Ca exchanger/integrin-beta4,,,,5.49,5.05,5.13,5.47,5.35,4.75,5.28,4.83
CwatDRAFT_1493,,hypothetical,,,,8.71,9.34,11.07,12.57,13.22,12.59,9.39,10.09
CwatDRAFT_1494,,Stage II sporulation E,,,,11.29,13.04,11.79,13.17,13.13,11.47,11.06,12.6
CwatDRAFT_1500,,"Glycosyl transferase, family 2",,,,4.84,5.1,7.2,6.42,5.12,4.7,4.89,5.2
CwatDRAFT_1501,,hypothetical,,,,9.09,9.06,8.87,7.94,7.99,8.61,9.02,8.79
CwatDRAFT_1502,,unknown protein,,,,10.18,9.82,9.58,8.66,8.64,10.33,11.71,10.61
CwatDRAFT_1503,,Amidase,,,,8.4,7.19,6.86,6.4,6.41,7.11,7.92,7.08
CwatDRAFT_1507,,transferase hexapeptide repeat,,,,4.21,4.38,4.41,4.99,5.36,4.91,4.65,4.43
CwatDRAFT_1508,,hypothetical,,,,7.16,6.86,6.38,6.28,6.2,6.24,6.45,6.46
CwatDRAFT_1514,,hypothetical,,,,5.18,6.4,6.67,6.82,5.67,5.82,5.21,6.09
CwatDRAFT_1515,,hypothetical,,,,7.31,8.73,8.94,9.37,8.45,8.37,7.84,8.69
CwatDRAFT_1517,,hypothetical,,,,9.73,10.68,10.84,10.92,11.21,12.3,11.69,12.36
CwatDRAFT_1519,,Transcriptional regulator AbrB,,,,12.23,11.85,11.51,10.93,11.15,11.95,11.44,11.63
CwatDRAFT_1520,,Abortive infection protein,,,,11.74,10.57,10.01,9.88,10.26,11.37,12,10.57
CwatDRAFT_1523,,"Transposase, IS4",,,,8.36,7.82,7.74,7.82,8.62,9.16,8.87,8.15
CwatDRAFT_0797,,"Heat shock protein DnaJ, N-terminal",,,,10.01,10.16,10.79,12.33,12.47,11.52,10.31,10.49
CwatDRAFT_1528,,hypothetical,,,,7.26,7.22,7.09,7,7.62,7.05,7.08,7.22
CwatDRAFT_1529,,hypothetical,,,,4.47,4.72,4.47,4.4,4.53,4.74,4.66,4.52
CwatDRAFT_1530,,hypothetical,,,,4.4,4.43,4.17,3.98,4.05,4.13,4.58,4.04
CwatDRAFT_1531,,Protein of unknown function DUF29,,,,4.41,4.48,4.37,4.21,4.13,4.33,5.06,4.57
CwatDRAFT_1532,,hypothetical,,,,4.45,4.52,4.48,4.12,3.9,4.33,4.71,4.28
CwatDRAFT_1535,,hypothetical,,,,4.78,4.59,4.25,4.07,4.16,4.25,4.95,4.12
CwatDRAFT_1536,,Protein of unknown function DUF132,,,,4.62,4.37,4.26,3.97,3.96,4.17,4.67,3.97
CwatDRAFT_1538,,hypothetical,,,,8.81,8.7,8.54,8.43,8.04,8.44,8.95,9.46
CwatDRAFT_1542,,Formylmethionine deformylase,,,,8.59,8.16,9.24,9.09,9.75,9.82,9.64,8.6
CwatDRAFT_1545,,hypothetical,,,,10.71,10.28,11.19,11,10.36,8.9,9.62,9.57
CwatDRAFT_1548,,hypothetical,,,,6.68,5.18,4.87,5.35,7.42,6.4,5.86,4.76
CwatDRAFT_1549,,"5'-Nucleotidase, C-terminal",,,,6.09,5.35,5.35,6.4,6.44,4.88,4.85,5
CwatDRAFT_1550,,Protein of unknown function DUF107,,,,11.5,10.57,12.07,14.44,15.42,15.14,14.08,11.67
CwatDRAFT_1551,,Band 7 protein,,,,9.54,9.15,10.75,13.69,14.64,14.1,11.44,9.26
CwatDRAFT_1554,,hypothetical,,,,6.96,8.08,8.42,8.53,7.93,8.14,7.16,8.52
CwatDRAFT_1555,,hypothetical,,,,8.72,8.42,8.51,9.79,9.3,7.67,8.12,7.96
CwatDRAFT_1559,,GCN5-related N-acetyltransferase,,,,5.65,5.57,5.02,5.42,6.07,6.77,5.71,5.3
CwatDRAFT_1560,,hypothetical,,,,9.3,9.28,8.59,9.87,10.82,9.69,8.91,8.74
CwatDRAFT_1563,,hypothetical,,,,9.92,10.58,10.19,10.41,10.08,10.48,10.07,10.61
CwatDRAFT_1564,,hypothetical,,,,4.78,5.48,5.3,5.13,4.84,4.86,5.07,5.38
CwatDRAFT_1565,,hypothetical,,,,4.98,4.39,4.55,4.64,5.07,4.59,4.92,4.34
CwatDRAFT_1566,,hypothetical,,,,4.06,4.27,4.35,4.27,4.3,4.11,4.67,4.03
CwatDRAFT_1569,,BolA-like protein,,,,11.33,11.41,11.69,11.69,11.85,12.11,11.1,11.45
CwatDRAFT_1570,,Glutaredoxin-related protein,,,,11.11,10.99,11.86,12,12.19,12.58,12.26,11.74
CwatDRAFT_1571,,"Response regulator receiver:Transcriptional regulatory protein, C-terminal",,,,12.92,11.93,12.9,13.36,13.75,13.84,12.73,11.39
CwatDRAFT_1572,,"SUA5/yciO/yrdC, N-terminal",,,,5.7,6.76,6.79,6.71,6.39,6.23,6.78,7.25
CwatDRAFT_1573,,"Histidine kinase A, N-terminal",,,,4.6,4.8,4.74,4.69,4.54,5.04,4.88,5.21
CwatDRAFT_1574,,NLP/P60,,,,6.15,8.83,7.99,7.88,8.2,6.35,6.89,8.64
CwatDRAFT_1577,,hypothetical,,,,11.32,11.26,12.33,11.89,12.14,11.32,11.11,10.09
CwatDRAFT_1578,,hypothetical,,,,9.19,9.25,9.86,9.57,9.79,9.59,9.12,9.11
CwatDRAFT_1581,,hypothetical,,,,5.01,4.43,4.38,4.28,4.62,4.23,4.71,4.41
CwatDRAFT_1584,,hypothetical,,,,5.13,4.81,4.77,4.97,5.58,5.68,5.15,5.55
CwatDRAFT_1585,,hypothetical,,,,6.2,5.69,5.86,6.5,6.44,5.98,5.99,6.18
CwatDRAFT_1587,,hypothetical,,,,7.03,8.46,9.82,10.08,10.51,10.39,8.72,9.72
CwatDRAFT_1590,,Prevent-host-death protein,,,,7.96,8.06,7.89,8,7.78,8.09,8.97,8.23
CwatDRAFT_1591,,"PilT protein, N-terminal",,,,7.86,8.63,8.46,8.34,7.51,8.12,8.18,8.86
CwatDRAFT_1596,,hypothetical,,,,6.22,5.31,5.6,10.05,11.41,10.23,6.48,5.05
CwatDRAFT_1598,,"Helix-turn-helix motif:4Fe-4S ferredoxin, iron-sulfur binding",,,,10.65,10.23,8.23,9.91,12,12.73,11.75,10.57
CwatDRAFT_1601,,hypothetical,,,,9.74,8.14,9.41,12.7,13.67,13.17,9.49,7.48
CwatDRAFT_1602,,PAS,,,,4.71,4.5,4.58,4.71,4.54,4.5,4.74,4.35
CwatDRAFT_1278,,"Heat shock protein DnaJ, N-terminal",,,,13.89,14.38,13.89,11.96,10.62,11.59,13.4,14.17
CwatDRAFT_1605,,hypothetical,,,,5.04,5.76,6.05,5.73,5.58,5.75,5.98,6.24
CwatDRAFT_1606,,hypothetical,,,,4.27,4.7,5.03,4.77,4.47,4.53,4.98,4.92
CwatDRAFT_1613,,hypothetical,,,,4.77,4.67,4.64,4.88,5.18,4.09,4.59,4.5
CwatDRAFT_1614,,hypothetical,,,,5.27,4.69,4.49,4.35,4.27,4.45,5.07,4.23
CwatDRAFT_1615,,hypothetical,,,,4.41,4.35,4.33,4.32,4.55,4.22,4.41,4.27
CwatDRAFT_1622,,TPR repeat:TPR repeat,,,,4.89,5.79,6.53,7.58,7.98,5.91,5.03,5.49
CwatDRAFT_1625,,hypothetical,,,,4.73,4.57,4.39,4.33,4.24,4.33,4.77,4.23
CwatDRAFT_1626,,hypothetical,,,,6.08,7.19,8.59,7.18,6.27,6.87,6.1,8.51
CwatDRAFT_3386,,"Heat shock protein DnaJ, N-terminal",,,,9.49,9.62,10.07,9.78,8.11,7.99,8.62,9.52
CwatDRAFT_1629,,Hemolysin-type calcium-binding region,,,,8.51,7.51,7.46,7.8,8.03,7.08,7.36,6.61
CwatDRAFT_1631,,hypothetical,,,,6.34,8.45,8.98,7.27,5.43,6.06,6.78,8.89
CwatDRAFT_1632,,"AAA ATPase, central region",,,,13.07,12.77,12.4,11.96,11.32,11.39,12.36,12.1
CwatDRAFT_1634,,"Transposase, IS605 OrfB",,,,10.64,11.66,11.84,12.48,12.29,11.42,10.89,11.28
CwatDRAFT_1635,,hypothetical,,,,8.36,9.47,9.42,9.93,9.76,8.42,7.34,8.65
CwatDRAFT_1638,,hypothetical,,,,4.54,4.34,4.21,3.99,4.07,4.05,4.72,3.94
CwatDRAFT_1639,,hypothetical,,,,5.77,4.61,4.63,4.69,4.93,4.64,5.12,4.66
CwatDRAFT_1643,,hypothetical,,,,6.3,5.7,6.25,6.3,6.12,5.58,5.48,5.38
CwatDRAFT_1646,,TPR repeat:TPR repeat,,,,12.29,11.89,11.81,11.46,11.25,12.34,12.56,12.13
CwatDRAFT_1648,,hypothetical,,,,6.84,7.19,5.96,5.78,5.98,5.54,6.09,6.61
CwatDRAFT_1649,,Protein kinase,,,,4.87,4.64,4.75,4.77,4.62,4.58,4.81,4.64
CwatDRAFT_1651,,Short-chain dehydrogenase/reductase SDR,,,,6.72,6.21,6.31,6.37,7.08,6.42,5.8,6.01
CwatDRAFT_1659,,conserved hypothetical,,,,6.63,5.2,4.89,5.56,6.67,6.63,5.51,5.67
CwatDRAFT_1660,,Neurotransmitter-gated ion-channel ligand-binding,,,,7.91,7.23,6.44,9.85,11.98,11.01,8.82,7.29
CwatDRAFT_1663,,"Helix-turn-helix, Fis-type",,,,4.58,4.88,4.51,4.66,4.64,4.79,4.86,4.89
CwatDRAFT_1665,,similar to membrane protein,,,,5.15,4.98,4.82,4.65,4.64,4.96,5.32,4.92
CwatDRAFT_1666,,Hemolysin-type calcium-binding region,,,,9.91,10.27,10.86,9.81,8.71,8.8,9.67,10.31
CwatDRAFT_1667,,Hemolysin-type calcium-binding region,,,,10.47,9.96,9.96,10.02,10.51,11.72,12.61,10.9
CwatDRAFT_1670,,hypothetical,,,,6.02,5.63,5.52,5.75,5.87,6.65,6.96,6.22
CwatDRAFT_1671,,hypothetical,,,,5.24,4.89,4.81,4.95,4.99,5.38,5.39,4.88
CwatDRAFT_1672,,hypothetical,,,,4.71,5.44,5.25,5.19,5.54,5.96,6.11,6.56
CwatDRAFT_1673,,hypothetical,,,,5.4,4.93,5,5.48,5.94,7.49,5.09,4.56
CwatDRAFT_1674,,hypothetical,,,,4.18,4.31,4.37,4.6,4.88,6.15,4.69,4.01
CwatDRAFT_1675,,"Glycosyl hydrolase, BNR repeat",,,,5.88,4.94,4.93,5.85,6.51,6.21,5.17,4.89
CwatDRAFT_1676,,hypothetical,,,,7.64,9.44,9.75,9.85,9.78,8.22,8.3,9.94
CwatDRAFT_1677,,MscS Mechanosensitive ion channel,,,,7.8,7.25,7.42,7.15,7.09,7.6,7.77,7.03
CwatDRAFT_1678,,hypothetical,,,,5.36,5.57,5.27,5.64,5.2,6.11,5.89,5.68
CwatDRAFT_1680,,hypothetical,,,,6.86,8.26,8.96,7.61,7.28,7.4,7.04,8.64
CwatDRAFT_1688,,Protein of unknown function UPF0061,,,,13.42,13.74,14.38,13.5,13.05,12.02,12.36,13.16
CwatDRAFT_1690,,"Carbohydrate kinase, FGGY",,,,5.61,7.36,7.03,5.71,5.04,5.58,5.77,7.46
CwatDRAFT_1691,,Protein of unknown function DUF92,,,,9.81,9.7,9.82,9.18,8.68,8.62,10.12,9.79
CwatDRAFT_1693,,hypothetical,,,,6.83,9.03,10.72,9.26,7.22,7.87,7.71,10.53
CwatDRAFT_1694,,hypothetical,,,,5.13,7.07,8.32,6.91,5.1,5.74,5.42,7.56
CwatDRAFT_1695,,Protein of unknown function DUF790,,,,7.61,8.22,8.67,7.97,7.52,8.13,8.69,8.86
CwatDRAFT_1696,,Nitroreductase,,,,9.51,7.96,7.83,7.45,9.73,9.93,8.74,7.98
CwatDRAFT_1698,,"AAA ATPase, central region",,,,7.94,9.06,10.33,9.32,9.38,10.35,9.85,11.02
CwatDRAFT_1699,,hypothetical,,,,4.5,4.64,4.13,3.93,4,4.12,4.74,3.92
CwatDRAFT_1700,,"AAA ATPase, central region",,,,5.42,4.95,5.79,5.1,5.2,5.58,5.49,5.66
CwatDRAFT_1704,,"Peptidase, archaeal and bacterial C-terminal",,,,9.4,8.45,8.61,11.45,11.69,10.7,10.07,8.8
CwatDRAFT_1705,,hypothetical,,,,11.05,8.87,8.97,9.74,12.26,12.42,10.67,8.63
CwatDRAFT_1706,,TPR repeat:TPR repeat,,,,8.64,8.08,7.72,9.07,10.85,10.06,8.6,7.95
CwatDRAFT_1707,,Protein of unknown function DUF344,,,,11.78,11.63,11.42,11.64,11.82,11.29,11.46,11.16
CwatDRAFT_1708,,Protein of unknown function DUF344,,,,7.64,5.49,5.85,6.61,7.58,8.21,7.74,6.26
CwatDRAFT_1712,,hypothetical,,,,9.42,10.15,9.81,9.78,10.01,10.76,10.11,10.41
CwatDRAFT_1718,,hypothetical,,,,4.64,4.23,4.29,4.1,4.63,4.11,4.85,4.23
CwatDRAFT_4502,dnaJ,"Heat shock protein DnaJ, N-terminal:Chaperone DnaJ, C-terminal",,,,10.28,8.72,9.05,8.69,9.24,9.52,9.79,8.78
CwatDRAFT_1723,,Protein of unknown function DUF820,,,,8.08,7.85,8.15,8.1,8.92,9.04,9.19,8.24
CwatDRAFT_1724,,hypothetical,,,,7.61,7.61,6.49,5,5.31,5.01,7.4,8.09
CwatDRAFT_1727,,hypothetical,,,,6.92,6.65,6.35,5.7,5.15,6.07,6.79,6.62
CwatDRAFT_1730,,"Peptidase M48, Ste24p",,,,7.9,9.69,11.29,14.04,13.34,11.96,8.88,9.86
CwatDRAFT_1733,,hypothetical,,,,5.69,5.83,6.05,9.78,9.03,7.51,5.91,5.8
CwatDRAFT_1734,,ABC transporter,,,,9.48,10.89,11.14,10.9,10.47,11.18,10.79,11.39
CwatDRAFT_1735,,hypothetical,,,,6.14,7.03,6.98,6.72,6.33,6.12,6.34,6.73
CwatDRAFT_1736,,hypothetical,,,,10.06,10.8,8.83,9.02,9.14,9.46,9.96,10.89
CwatDRAFT_1744,,similar to TRAP-type uncharacterized transport system periplasmic component,,,,5.7,5.15,4.91,5.4,5.98,5.87,5.58,4.95
CwatDRAFT_1747,,"Caspase-1, p20",,,,12.89,12.95,12.85,12.21,12.24,12.2,12.83,13
CwatDRAFT_1748,,hypothetical,,,,13.27,12.72,13.09,12.82,13.2,12.75,12.6,12.57
CwatDRAFT_1749,,GCN5-related N-acetyltransferase,,,,9.03,8.22,8.12,8.17,8.75,9.16,8.78,8.33
CwatDRAFT_1753,,similar to sensor protein/domain,,,,11.77,12.37,11.02,10.41,9.52,9.5,10.99,11.57
CwatDRAFT_1754,,Pentapeptide repeat,,,,9.37,9.23,8.49,7.91,6.95,7.92,9.64,9.4
CwatDRAFT_1756,,Protein of unknown function UPF0057,,,,6.02,8.5,8.84,7.75,7.01,6.14,6.06,8.71
CwatDRAFT_1757,,Protein kinase,,,,11.39,11.27,12.06,11.59,9.86,10.2,10.72,10.76
CwatDRAFT_1759,,hypothetical,,,,9.02,9.07,8.82,10.02,11.11,10.23,8.84,8.85
CwatDRAFT_1760,,tRNA (guanine-N(2)-)-methyltransferase,,,,4.92,5.12,5.08,5.78,6.46,5.6,5.03,5.31
CwatDRAFT_1761,,Phenazine biosynthesis PhzC/PhzF protein,,,,5.68,5.83,5.58,5.21,4.93,5.41,5.96,6.1
CwatDRAFT_1762,,Protein of unknown function DUF6,,,,5.85,6,7.01,6.01,5.22,5.45,6.14,6.15
CwatDRAFT_1763,,TPR repeat:TPR repeat,,,,5.78,5.38,5.87,6.14,6.75,5.95,5.43,5.15
CwatDRAFT_1764,,hypothetical,,,,4.69,4.42,4.6,4.34,4.6,4.14,4.67,4.15
CwatDRAFT_1770,,Integrins alpha chain:Cadherin:Na-Ca exchanger/integrin-beta4,,,,5.91,4.68,4.74,4.64,4.98,5.11,5.17,4.54
CwatDRAFT_1771,,"Transposase, IS4",,,,7.78,8.07,8.04,8.59,8.77,9.46,8.53,8.47
CwatDRAFT_1772,,similar to Nucleoside-diphosphate-sugar epimerases,,,,6.29,7.57,7.07,6.47,5.6,7.13,7.47,7.96
CwatDRAFT_1773,,Prevent-host-death protein,,,,7.97,9.42,9.17,8.98,8.69,10.4,10.4,10.68
CwatDRAFT_1774,,Protein of unknown function DUF1224,,,,7.34,8.94,8.34,8.53,7.74,8.85,8.17,9.2
CwatDRAFT_1778,,conserved hypothetical,,,,6.45,6.88,6.7,6.86,6.74,6.76,6.01,6.22
CwatDRAFT_1779,,hypothetical,,,,4.19,4.27,4.4,5.52,7.25,5.6,4.65,3.97
CwatDRAFT_1780,,hypothetical,,,,4.87,4.73,4.79,7.2,8.66,6.22,5.05,4.5
CwatDRAFT_1781,,"Guanylate cyclase:Histidine kinase, HAMP region",,,,4.27,4.21,4.39,4.1,4.21,4.21,4.53,3.99
CwatDRAFT_6474,dnaJ,"Heat shock protein DnaJ, N-terminal:Chaperone DnaJ, C-terminal",,,,10.85,9.71,10.45,10.69,11.08,10.39,9.94,9.25
CwatDRAFT_1786,,hypothetical,,,,8.85,9.78,9.18,8.77,8.65,8.75,9.11,9.64
CwatDRAFT_1791,,Secretion protein HlyD,,,,13.25,13.33,13.58,13.08,12.32,11.54,12.19,12.26
CwatDRAFT_1792,,Hydrophobe/amphiphile efflux-1 HAE1,,,,10.47,10.87,11.04,10.09,8.46,8.61,9.81,10.38
CwatDRAFT_1795,,hypothetical,,,,4.73,4.54,4.66,4.65,4.41,4.69,5.2,4.59
CwatDRAFT_1806,,similar to Putative GTPases (G3E family),,,,5.1,5.54,4.99,4.4,4.64,4.58,5.02,5.01
CwatDRAFT_1807,,Protein of unknown function DUF224,,,,13.5,14.22,13.57,11.92,11.65,11.83,14.61,14.78
CwatDRAFT_1808,,hypothetical,,,,9.69,9.16,8.71,9.13,8.88,9.62,8.65,8.53
CwatDRAFT_1809,,Protein of unknown function DUF820,,,,9.45,9.22,9.19,9.22,9.28,9.05,9.3,8.73
CwatDRAFT_1811,,similar to transcriptional regulator,,,,10.65,10.71,11.52,11.5,11,9.83,10.41,10.44
CwatDRAFT_1813,,hypothetical,,,,8.72,8.66,8.5,8.4,7.99,8.42,9.02,9.41
CwatDRAFT_1816,,"Transposase, IS4",,,,8.43,7.88,7.88,7.81,8.77,9.23,9.13,8.26
CwatDRAFT_1821,,hypothetical,,,,7.07,8.1,9.34,10.68,11.65,10.14,7.86,8.88
CwatDRAFT_1822,,hypothetical,,,,5.32,6.23,8.35,10.17,10.93,8.51,5.53,7.63
CwatDRAFT_1824,,hypothetical,,,,6.31,6.9,7.06,8.09,8.86,7.59,6.91,7.49
CwatDRAFT_1829,,"Response regulator receiver:Metal-dependent phosphohydrolase, HD subdomain",,,,5.29,4.94,4.98,5.03,5.31,4.74,5.22,5.3
CwatDRAFT_1830,,hypothetical,,,,11.67,11.57,10.59,5.94,5.54,5.68,11.25,11.75
CwatDRAFT_1831,,hypothetical,,,,8.81,8.63,8.72,6.47,5.25,4.97,7.45,7.74
CwatDRAFT_1832,,hypothetical,,,,7.27,7.29,7.14,6.62,6.23,5.68,5.42,6.42
CwatDRAFT_1833,,quinoprotein,,,,10.35,10.6,11.31,10.72,9.75,10.25,10.35,10.52
CwatDRAFT_1834,,similar to Uncharacterized protein conserved in bacteria,,,,9.48,10.26,10.81,9.38,8.66,8.15,9.98,10.05
CwatDRAFT_1835,,"3'-5' exoribonuclease, VacB and RNase II",,,,14.66,13.9,13.13,13.26,13.78,13.64,14.56,13.41
CwatDRAFT_1836,,hypothetical,,,,9.99,9.9,9.19,9.07,9.14,9.82,10.47,9.93
CwatDRAFT_1837,,hypothetical,,,,10.8,10.84,8.69,8.02,8.26,8.3,10.9,11.26
CwatDRAFT_1839,,Protein of unknown function DUF29,,,,5.42,6.76,7.53,7.12,8.27,7.07,6.08,6.64
CwatDRAFT_1841,,AMP-dependent synthetase and ligase,,,,4.83,4.82,4.87,5.07,4.72,4.66,4.89,4.57
CwatDRAFT_1843,,hypothetical,,,,4.25,4.28,4.15,3.98,4.12,4.13,4.79,3.79
CwatDRAFT_1844,,hypothetical,,,,4.66,4.24,4.31,4.04,4.06,4.08,4.8,3.97
CwatDRAFT_1845,,Beta-ketoacyl synthase:Beta-ketoacyl synthase,,,,5.28,5.1,5.15,5,5.23,5.03,5.85,5.13
CwatDRAFT_1846,,Phosphopantetheine-binding,,,,4.52,4.23,4.33,3.88,4.04,4.13,4.57,3.94
CwatDRAFT_1847,,hypothetical,,,,5.12,4.5,4.25,4,4.08,4.14,4.77,4.03
CwatDRAFT_1848,,Pentapeptide repeat,,,,8.03,6.86,5.76,5.57,8.52,7.14,8.64,7.06
CwatDRAFT_1849,,hypothetical,,,,9.64,10.57,10.74,10.88,11.18,12.15,11.52,12.26
CwatDRAFT_1853,,hypothetical,,,,4.73,4.43,4.52,4.36,4.58,4.32,4.95,4.46
CwatDRAFT_1856,,Protein of unknown function DUF323,,,,5.42,5.11,4.91,5.29,5.49,4.77,5.21,4.57
CwatDRAFT_1857,,Fatty acid desaturase,,,,9.82,10.84,10.48,8.57,7.22,8.05,9.51,10.58
CwatDRAFT_1858,,5-oxoprolinase (ATP-hydrolyzing),,,,6.72,8.07,7.35,6.9,5.38,5.88,6.7,7.47
CwatDRAFT_1859,,Restriction endonuclease,,,,6.53,6.97,7.16,7.38,7.56,6.74,6.5,6.83
CwatDRAFT_1861,,5-oxoprolinase (ATP-hydrolyzing),,,,5.65,6.59,7.76,7.19,7.36,6.49,5.77,6.69
CwatDRAFT_1862,,HNH endonuclease,,,,10.76,11.68,13.23,13.05,13.32,13.09,11.43,13.19
CwatDRAFT_1864,,PP-loop,,,,5.97,7.75,7.39,8.39,8.94,7.18,6.8,7.89
CwatDRAFT_1865,,hypothetical,,,,4.64,5.87,6.1,5.82,5.84,6.2,5.4,6.39
CwatDRAFT_1866,,hypothetical,,,,4.88,6.4,6.46,6.48,6.32,7.03,7.12,7.74
CwatDRAFT_4702,,"Heat shock protein DnaJ, N-terminal:Heat shock protein DnaJ, N-terminal",,,,7.12,8.71,9.77,9.72,9.53,10.62,8.32,10.68
CwatDRAFT_1871,,hypothetical,,,,5.02,5.13,5.67,5.66,5.87,5.82,5.21,5.2
CwatDRAFT_1874,,hypothetical,,,,5.45,5.3,5.21,5.04,5.28,5.32,5.71,5.35
CwatDRAFT_1878,,Protein of unknown function DUF212,,,,9.43,9.11,8.4,7.39,6.72,7.57,7.86,8.43
CwatDRAFT_1882,,hypothetical,,,,6.89,6.28,5.9,5.94,7.06,6,5.51,6.17
CwatDRAFT_1883,,"Response regulator receiver:Transcriptional regulatory protein, C-terminal",,,,10.84,10.52,10.62,9.22,9,9.46,10.54,10.53
CwatDRAFT_1886,,"Cobyrinic acid a,c-diamide synthase",,,,9.25,8.77,8.12,8.36,8.93,9.02,8.98,8.55
CwatDRAFT_1887,,hypothetical,,,,5.94,6.39,7.31,10.3,10.7,9.11,5.89,6.52
CwatDRAFT_1888,,similar to Retron-type reverse transcriptase,,,,11.97,12.11,12.81,13.11,12.8,12.49,11.95,12.4
CwatDRAFT_1890,,similar to ABC-type polysaccharide/polyol phosphate export systems permease component,,,,7.77,8.96,8.52,7.16,6.31,6.14,6.48,8.42
CwatDRAFT_1892,,Histone deacetylase superfamily,,,,5.11,5.6,5.2,4.94,4.6,4.59,5.12,5.22
CwatDRAFT_1893,,Protein of unknown function DUF124,,,,6.45,6.19,6.96,11.33,11.37,10.49,5.97,6.35
CwatDRAFT_1898,,hypothetical,,,,5.15,4.59,4.68,5.04,5.3,4.79,4.85,4.92
CwatDRAFT_1899,,hypothetical,,,,8.45,8.4,8.16,8.21,7.8,8.18,8.81,9.27
CwatDRAFT_1907,,Protein of unknown function DUF820,,,,7.84,8.9,9.56,8.98,9.42,9.62,9.17,9.71
CwatDRAFT_1908,,hypothetical,,,,6.84,7.31,7.7,7.61,9.2,8.37,6.66,7.21
CwatDRAFT_1910,,hypothetical,,,,7.85,8.38,8.24,7.55,6.67,6.3,8.11,8.24
CwatDRAFT_1911,,hypothetical,,,,8.7,7.66,7.03,6.65,8.28,8.77,9.23,8
CwatDRAFT_1912,,HNH endonuclease,,,,13.01,13.41,14.13,14.17,14.08,14.84,14.39,14.61
CwatDRAFT_1913,,hypothetical,,,,9.38,10.25,10.53,10.04,10.07,10.06,9.86,10.56
CwatDRAFT_1917,,hypothetical,,,,8.01,8.71,8.57,7.89,7.8,7.45,7.27,8.12
CwatDRAFT_1919,,conserved hypothetical,,,,11.85,11.4,11.79,11.41,11.71,11.85,12.36,11.69
CwatDRAFT_1921,,hypothetical,,,,6.33,5.22,4.99,5.42,6.46,5.83,5.5,5.58
CwatDRAFT_1923,,"Forkhead-associated:Glycosyl transferase, family 51:Penicillin-binding protein, transpeptidase",,,,11.46,12.01,11.34,11.92,10.98,10.47,10.88,11.14
CwatDRAFT_1927,,GGDEF,,,,6.52,4.92,5.24,5.34,5.68,5.01,5.2,5.06
CwatDRAFT_1930,,Thioesterase:Phosphopantetheine-binding,,,,5.88,5.44,5.45,5.8,5.72,5.12,5.34,4.98
CwatDRAFT_1934,,hypothetical,,,,4.06,4.88,7.1,8.19,8.16,9.84,5,7.05
CwatDRAFT_1935,,hypothetical,,,,4.67,4.95,6.93,7.31,6.92,7.97,5.16,6.35
CwatDRAFT_1936,,similar to dTDP-4-dehydrorhamnose reductase,,,,6.22,6.45,5.77,8.54,10.67,8.64,6.61,6.94
CwatDRAFT_1937,,hypothetical,,,,8.56,9.57,9.12,7.5,6.91,8.24,9.44,10.06
CwatDRAFT_1939,,similar to Uncharacterized protein conserved in bacteria,,,,9.49,9,8.51,8.22,7.64,7,8.05,8.1
CwatDRAFT_1940,,Protein of unknown function DUF124,,,,6.45,6.4,5.73,5.24,4.84,5.23,6.39,6.5
CwatDRAFT_1941,,Protein of unknown function DUF124,,,,4.39,4.64,4.52,4.39,4.38,4.4,4.7,4.39
CwatDRAFT_1942,,hypothetical,,,,9.46,8.84,9.65,9.69,11.02,8.76,8.08,7.97
CwatDRAFT_1944,,Protein of unknown function DUF820,,,,7.3,7.13,8.23,8.05,9.29,9.21,8.19,7.77
CwatDRAFT_1945,,hypothetical,,,,8.98,9.94,10.13,8.68,7.21,7.18,9.02,9.91
CwatDRAFT_1946,,Protein of unknown function DUF173,,,,11.2,12.21,12.55,11.35,9.36,9.77,11.04,12.33
CwatDRAFT_1949,,Protein of unknown function DUF820,,,,5.31,7.05,8.28,7.45,7.27,6.92,5.74,7.57
